# Segments csv adapted from original eval_segments provided by audioset
# num_ytids=Dunno, num_segs=Dunno, num_unique_labels=Dunno, num_positive_labels=Dunno
# YTID, start_seconds, end_seconds, positive_labels
lyzLX5SXSyI, 40.000, 50.000, "/m/02_41"
76SZh9ARxB8, 29.000, 39.000, "/m/014zdl"
NZJL9xJJZ3Q, 390.000, 400.000, "/m/02_41,/m/09x0r"
3oUDKIIHuio, 60.000, 70.000, "/m/06mb1"
Ay5w9gDUECo, 60.000, 70.000, "/m/06mb1,/m/09x0r"
3bRVDEM6DTk, 50.000, 60.000, "/m/032s66,/m/04zjc"
DgvGZKSmgVs, 230.000, 240.000, "/m/034srq,/m/03m9d0z,/m/05kq4"
SPbyOzo-ZzE, 330.000, 340.000, "/m/032s66"
O3TGZMJPUOA, 20.000, 30.000, "/m/05kq4,/m/09x0r"
5OGM-MsBf8o, 90.000, 100.000, "/m/06mb1,/m/07pqc89,/m/09x0r"
w5IDDTh46ss, 70.000, 80.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
fGSLYiQRtDY, 30.000, 40.000, "/m/015p6,/m/02_41,/m/07qwyj0"
eG-NO8jhRog, 4.000, 14.000, "/m/014zdl,/m/07qsvvw"
XM7LjjkYeKA, 70.000, 80.000, "/m/02_41"
-7TpSmofVDo, 30.000, 40.000, "/m/06mb1"
286Fze2rNms, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
6fGbp3zOj8A, 30.000, 40.000, "/m/03m9d0z"
heYyux2gGXA, 210.000, 220.000, "/m/02_41,/m/09x0r"
XhueHLk_Re0, 90.000, 100.000, "/m/06bz3,/m/06mb1,/m/09x0r"
Gbb-4Nb4bqM, 10.000, 20.000, "/m/012f08,/m/012ndj,/m/02_41,/m/03j1ly,/m/07qv_d5,/m/07r04,/m/07yv9,/m/09x0r"
6kI5Yr-5cmQ, 10.000, 20.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
DggKgQ9VufM, 30.000, 40.000, "/m/014zdl"
LZMHi1ZyVo4, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/m/0ngt1,/t/dd00038"
4exsBa0hRkI, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
D4t45HCx-0w, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
hb7GsxV6O-o, 80.000, 90.000, "/m/0ngt1"
A65EMfofRFk, 370.000, 380.000, "/m/03m9d0z,/t/dd00092"
Oov7gBpIMw0, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
1m1H3CCXVSo, 27.000, 37.000, "/m/03m9d0z"
cZ4HSydpexU, 260.000, 270.000, "/m/02_41,/m/03j1ly,/m/07yv9,/m/09x0r,/t/dd00128"
APbSVRZi7pE, 20.000, 30.000, "/m/034srq,/m/05kq4,/m/07rrlb6,/m/09x0r"
Dxer3ZqLMgE, 0.000, 9.000, "/m/032s66"
3_mxtKrLOJI, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
S-qIKcZ2kFk, 10.000, 20.000, "/m/032s66"
9DbOeONIqZw, 100.000, 110.000, "/m/032s66"
IP53Afs3dwY, 90.000, 100.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
f_S4cEylgrc, 0.000, 8.000, "/m/014zdl,/m/09x0r"
CSP6wFKTO0w, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
Rj4gBVEl6r4, 30.000, 40.000, "/m/034srq,/m/05kq4"
JVs75jOue4M, 20.000, 30.000, "/m/014zdl,/m/02_41,/m/09x0r"
1fOqQ68kmiE, 230.000, 240.000, "/m/032s66"
UX8uVQhgTgY, 180.000, 190.000, "/m/032s66,/m/04zjc"
DB0WPKC18JA, 14.000, 24.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
RLaCoH7yxbU, 8.000, 18.000, "/m/014zdl,/m/04rlf,/m/09x0r"
p1uTciJYtb0, 40.000, 50.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
UqEy9MVtqqA, 110.000, 120.000, "/m/032s66,/m/0_1c"
3U5acZQqAzw, 30.000, 40.000, "/m/06mb1,/t/dd00038"
-8_WW57c8S0, 530.000, 540.000, "/m/032s66"
WvGPMxROQ0A, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
87GkqrDnMhg, 30.000, 40.000, "/m/06mb1"
Xq3hwRIVSvk, 30.000, 40.000, "/m/019jd,/m/034srq,/m/05kq4"
otle_TDnvdU, 130.000, 140.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
4PFXt7GvlEs, 80.000, 90.000, "/m/06mb1,/t/dd00038"
5EgWZd34Gk4, 12.000, 22.000, "/m/03m9d0z,/t/dd00092"
IJ8SULSXbBo, 130.000, 140.000, "/m/012ndj,/m/02_41,/m/03j1ly,/t/dd00128"
KImfdoDHnN0, 30.000, 40.000, "/m/032s66"
Nwd_UTGfOPQ, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
Nuyzs_i0R9Y, 130.000, 140.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
KK2z-YwofrA, 30.000, 40.000, "/m/014zdl,/m/04rlf,/m/07qsvvw,/m/09x0r"
-xfEpXw8iNA, 40.000, 50.000, "/m/03m9d0z,/t/dd00092"
KllExq6do4Y, 18.000, 28.000, "/m/014zdl"
FpXE2z4GyBU, 30.000, 40.000, "/m/032s66,/m/0_1c"
ILgXlpUTJRM, 110.000, 120.000, "/m/05kq4,/m/07rrlb6,/m/09x0r"
7213Vr7qF0g, 10.000, 20.000, "/m/032s66"
5ksLqXr1uYs, 120.000, 130.000, "/m/019jd,/m/02rlv9,/m/03m9d0z"
6HxMgP6VQFU, 40.000, 50.000, "/m/05kq4,/m/0j2kx"
TptRTR5BDrs, 330.000, 340.000, "/m/032s66"
KTJ1SuuEsAY, 30.000, 40.000, "/m/014zdl,/m/04rlf,/m/09x0r"
XMG0FLOIOAI, 190.000, 200.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
-Fk8xFRW79k, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
7Gk1s256VZI, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/m/0838f,/t/dd00038"
6TglzFljr70, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
UW_WdjynPDA, 30.000, 40.000, "/m/06mb1,/t/dd00038"
M40SKp01Z3E, 6.000, 16.000, "/m/032s66,/m/04zjc"
PONG-v-y1HE, 50.000, 60.000, "/m/032s66,/m/073cg4"
VzeYXU-G3zs, 24.000, 34.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
RqbFgFbbJNo, 0.000, 10.000, "/m/02_41"
78OOZx9AcKc, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
Orp9gb_uE3U, 13.000, 23.000, "/m/014zdl,/m/09x0r"
4iUcbr9rZFs, 19.000, 29.000, "/m/06mb1,/t/dd00038"
n6i6Vt9qd-k, 70.000, 80.000, "/m/02_41,/m/09x0r,/t/dd00128"
P8m4GV1F4Ec, 0.000, 5.000, "/m/032s66,/m/0c1dj"
2WIuLOWNmQw, 30.000, 40.000, "/m/032s66,/m/0_1c"
HP7gKT8YyXg, 30.000, 40.000, "/m/014zdl,/m/09x0r"
GwRo3FPkqcQ, 460.000, 470.000, "/m/05kq4,/m/09x0r"
i-a51KB4qyI, 80.000, 90.000, "/m/014zdl,/m/09x0r"
RVghehsm-2g, 30.000, 40.000, "/m/032s66,/m/0_1c"
J0o-rynbD54, 40.000, 50.000, "/m/06mb1"
GFy6y1_5mPo, 240.000, 250.000, "/m/032s66"
Kmvvn8iAZz8, 140.000, 150.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
1eHHBEe6BVk, 30.000, 40.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
3PE8355BkdY, 170.000, 180.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
PxsNNeC79b8, 70.000, 80.000, "/m/02_41"
jsdy8jRlpSc, 70.000, 80.000, "/m/06mb1,/m/0ngt1,/t/dd00038"
AIWZHeevP5A, 320.000, 330.000, "/m/06mb1"
QWTKIgyVSf0, 0.000, 7.000, "/m/014zdl"
jPwRQNKTwRM, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
37J1T5VWqeM, 10.000, 20.000, "/m/03m9d0z"
N0ILRovBwok, 0.000, 9.000, "/m/032s66"
my_swjYzhFM, 24.000, 34.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
zPGLlehQApU, 490.000, 500.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
8WBr2fR6kBk, 20.000, 30.000, "/m/014zdl,/m/07qqyl4"
BbeOFIZVyjE, 20.000, 30.000, "/m/014zdl"
DLHkrekOYgk, 230.000, 240.000, "/m/02_41,/m/09x0r"
NO941lqOVSk, 23.000, 33.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
R_jua59C5mk, 2.000, 12.000, "/m/014zdl,/m/09x0r"
Amp0hUaCUuQ, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
XQ58PLftcGQ, 0.000, 10.000, "/m/019jd,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
56dEy5f26Cs, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
ZGyw7RvTRk4, 100.000, 110.000, "/m/02_41"
9vHlMtx-biU, 350.000, 360.000, "/m/03m9d0z,/m/09x0r"
EApc7YodKGg, 11.000, 21.000, "/m/03m9d0z,/t/dd00092"
FJqS2vZMakI, 30.000, 40.000, "/m/034srq,/m/04rlf,/m/05kq4,/m/09x0r"
2EHqC7VEL4I, 320.000, 330.000, "/m/019jd,/m/04rlf,/m/056ks2,/m/05kq4,/m/09x0r"
AKvoh208YB8, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
B30DxKc3vVQ, 30.000, 40.000, "/m/032s66,/m/04zjc"
MfSXrFJt6d4, 7.000, 17.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
8XMRNSY2DtQ, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
zMtFoFoR2sY, 60.000, 70.000, "/m/02_41"
EtcVb_i9Ceo, 30.000, 40.000, "/m/032s66,/m/0_1c"
FtNE7hLjnRs, 30.000, 40.000, "/m/06mb1,/t/dd00038"
1aP7xuc87DI, 140.000, 150.000, "/m/03m9d0z,/t/dd00092"
2wnGy3iXaOs, 450.000, 460.000, "/m/034srq,/m/05kq4"
HLSehqvWAzY, 30.000, 40.000, "/m/032s66,/m/04rlf"
GJbfVBLsuQA, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
McTGfWR0SG0, 30.000, 40.000, "/m/06mb1,/t/dd00038"
FWwFkZR4IqE, 70.000, 80.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
h2UavSoS51g, 10.000, 20.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
nRzr7lz35S4, 350.000, 360.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
VzkHryXPiYo, 8.000, 18.000, "/m/014zdl,/m/07pxg6y"
24pF-xmX5l4, 280.000, 290.000, "/m/02_41,/m/03m9d0z"
5EFYHBn7660, 20.000, 30.000, "/m/019jd,/m/06mb1,/m/07yv9,/m/09x0r,/m/0hsrw,/t/dd00038"
78ouXOOBxfg, 190.000, 200.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
Qb7SrX0g_QE, 380.000, 390.000, "/m/032s66,/m/09x0r"
DCUVkeD6fQI, 8.000, 18.000, "/m/014zdl"
5iGXjyUeab4, 530.000, 540.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
b6IaMMITNNo, 0.000, 5.000, "/m/014zdl,/m/07qsvvw"
INlWweyWMqU, 100.000, 110.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092"
-A8YCVunrGk, 0.000, 10.000, "/m/0ngt1"
9yyBaWYq4Gk, 10.000, 20.000, "/m/03m9d0z,/m/0jb2l"
K1Wy5PMXAIo, 250.000, 260.000, "/m/032s66,/m/04rlf"
51k6-TAvO9w, 0.000, 10.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
TjKpCmda7k8, 0.000, 10.000, "/m/032s66,/m/04zjc"
65Ls9P9GwKE, 90.000, 100.000, "/m/032s66,/m/04zjc"
DCTbMm7zuwQ, 90.000, 100.000, "/m/03m9d0z,/t/dd00092"
IQacssJX_Zw, 30.000, 40.000, "/m/032s66,/m/04zjc"
X2-xX0OtGDM, 0.000, 10.000, "/m/02_41,/m/09x0r"
RuRta8gBeds, 10.000, 20.000, "/m/032s66"
LSnY_IYwUCg, 40.000, 50.000, "/m/019jd,/m/05kq4,/m/07yv9,/m/09x0r,/m/0hsrw"
YWwEUZaWDdc, 2.000, 12.000, "/m/014zdl,/m/07pxg6y,/m/07qsvvw"
MRl1FYuRmi0, 19.000, 29.000, "/m/014zdl"
3vgyX75j_cM, 20.000, 30.000, "/m/034srq,/m/03m9d0z,/m/05kq4"
Cll2-tYW9XQ, 90.000, 100.000, "/m/032s66,/m/04zjc"
SE6cEizgQ8k, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
7QjP-R5zW-s, 290.000, 300.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
hU634QbQIpc, 0.000, 5.000, "/m/014zdl"
KYN_ge4jGKY, 0.000, 10.000, "/m/032s66,/m/04rlf"
JeyJb-yitkI, 0.000, 10.000, "/m/032s66"
eXeh01pX2hw, 30.000, 40.000, "/m/014zdl,/m/07qsvvw"
LPRM1beYI4w, 50.000, 60.000, "/m/034srq,/m/05kq4,/m/09x0r"
TwJ395KoLh4, 23.000, 33.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
IfX32JNbjSE, 25.000, 35.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
hhWgq8622Mw, 250.000, 260.000, "/m/02_41,/m/07k1x"
LH8Gy8s-IsA, 60.000, 70.000, "/m/032s66"
PDtQZfPnbkc, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
BMrDddLb5Kg, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
1JYgiVaG-FQ, 390.000, 400.000, "/m/03m9d0z,/t/dd00092"
2SSR7XkVBOk, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
1FxW00i4cIk, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
hZoqIa7vmjw, 130.000, 140.000, "/m/02_41,/m/09x0r"
qDSCjpHTvWM, 120.000, 130.000, "/m/02_41,/m/09x0r,/t/dd00129"
8SUyYkPuaNc, 150.000, 160.000, "/m/03m9d0z,/t/dd00092"
tKg4BWFQeKA, 10.000, 20.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
ZfHX9Q92JBM, 60.000, 70.000, "/m/014zdl,/m/09x0r"
BVKcGtDlnuw, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
ezcq5x0wlus, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
5VhJgckNQok, 12.000, 22.000, "/m/032s66,/m/0_1c"
3mzVTVY5Cgc, 0.000, 10.000, "/m/032s66"
DYZ9e18paPc, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
7ESBXbmtbr0, 60.000, 70.000, "/m/03m9d0z"
4OqW1uj9F-4, 10.000, 20.000, "/m/02_41"
Mk9FFDTw1Kw, 30.000, 40.000, "/m/034srq,/m/05kq4,/m/09x0r"
4T21z1U4xi0, 250.000, 260.000, "/m/032s66"
6JxtSOM9ODE, 440.000, 450.000, "/m/032s66"
2zoXLLuhfPg, 0.000, 9.000, "/m/014zdl,/m/07qsvvw"
N61D7C9vABk, 0.000, 7.000, "/m/014zdl,/m/07qsvvw"
2XlDa3WxVJ0, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
dusBH8nxtDw, 50.000, 60.000, "/m/02_41"
fc3FmmY450g, 20.000, 30.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
UnnsYNCUDMc, 130.000, 140.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
YGgP2UX6fyA, 80.000, 90.000, "/m/06mb1"
HkkgpgY5vDw, 30.000, 40.000, "/m/06mb1,/t/dd00038"
8HZCTp56T28, 50.000, 60.000, "/m/06mb1"
4GoLMvLuQco, 10.000, 20.000, "/m/032s66"
3rE5ImH4qOE, 350.000, 360.000, "/m/06mb1,/t/dd00038"
8uQh3kXo2dM, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
3R7GwG4NLp0, 180.000, 190.000, "/m/034srq,/m/05kq4,/m/09x0r"
QiLrxKeioNU, 0.000, 10.000, "/m/06mb1,/t/dd00038"
x_8V_ISEewo, 140.000, 150.000, "/m/02_41,/m/07r04,/m/07yv9,/m/09x0r"
S6iRMsc3Phk, 460.000, 470.000, "/m/032s66,/m/04rlf,/m/09x0r"
BAliCSJlpiU, 10.000, 20.000, "/m/06mb1"
Ha9rHBjtQ3o, 20.000, 30.000, "/m/019jd,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
DHsxI3rBR-I, 0.000, 10.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
Yo5zIop94as, 140.000, 150.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
Wz75uU8fh7U, 20.000, 30.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
CW3LE7cF0h4, 60.000, 70.000, "/m/032s66,/m/0c1dj"
4u6Ac_h9ZVw, 300.000, 310.000, "/m/032s66"
M_d1Cjx-zY4, 0.000, 10.000, "/m/034srq,/m/05kq4,/m/09x0r"
J3HO8xfeDPM, 410.000, 420.000, "/m/05kq4"
WntmZgm9Gbc, 130.000, 140.000, "/m/06mb1"
VOnloO0oXGk, 30.000, 40.000, "/m/032s66,/m/04zjc"
Gn3QinkyC1E, 80.000, 90.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
Y8Oc5Ubjv_4, 230.000, 240.000, "/m/034srq,/m/05kq4"
Kl2Sgw2JS60, 0.000, 10.000, "/m/0ngt1"
HRza_F8qIcE, 20.000, 30.000, "/m/032s66"
dQq1sYiOfTg, 80.000, 90.000, "/m/0ngt1"
ehwxrG6sTuw, 360.000, 370.000, "/m/06mb1,/m/0ngt1"
iRIBVev9C6U, 20.000, 30.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
CCeyvBdYexw, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
XzVMr2tg6Ng, 30.000, 40.000, "/m/014zdl,/m/09x0r"
LWGGf-qQVJM, 11.000, 21.000, "/m/014zdl,/m/07qsvvw"
4XN9HiX5lJE, 60.000, 70.000, "/m/06mb1"
E1W0pLKUbUE, 190.000, 200.000, "/m/05kq4"
F1Gizea5IMg, 20.000, 30.000, "/m/05kq4,/m/06q74,/t/dd00129"
I5VXf5Ky5ms, 20.000, 30.000, "/m/06mb1,/t/dd00038"
GRywQMLy5CA, 0.000, 9.000, "/m/014zdl"
IV9oHgyQs_I, 30.000, 40.000, "/m/014zdl,/m/04rlf,/m/07qsvvw,/m/09x0r"
449hsAdksG0, 190.000, 200.000, "/m/06mb1,/t/dd00038"
41NHiifyW-M, 0.000, 8.000, "/m/06mb1,/m/07r10fb"
U1DOLZ52S8o, 8.000, 18.000, "/m/014zdl,/m/09x0r"
Jp4BuR7ECuo, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
1BUWV2sYT00, 30.000, 40.000, "/m/03m9d0z"
jUo589a_-oY, 570.000, 580.000, "/m/02_41,/t/dd00129"
RHZ7cHG6zYA, 330.000, 340.000, "/m/02_41,/m/09x0r"
2AwKRmOCSEE, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
HTsFCVSYNwc, 30.000, 40.000, "/m/032s66"
8Qk7gzc01ok, 190.000, 200.000, "/m/09x0r,/m/0jb2l,/m/0ngt1"
gThqYnD3Ths, 150.000, 160.000, "/m/02_41,/m/07r04,/m/07yv9,/m/09x0r"
9ggNlbPJNks, 30.000, 40.000, "/m/06mb1"
PYPSWl_FBqs, 290.000, 300.000, "/m/034srq,/m/05kq4"
hQL13rxPGMw, 120.000, 130.000, "/m/0ngt1"
Td_QItx0Aog, 30.000, 40.000, "/m/032s66"
A21eA2M6cuM, 0.000, 10.000, "/g/122z_qxw,/m/06mb1,/m/07yv9,/m/0g6b5,/t/dd00128"
Mx4WMmjT5FY, 21.000, 31.000, "/m/014zdl"
nADdBFPOvVE, 330.000, 340.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
OhCM3iP-yoE, 17.000, 27.000, "/m/032s66,/m/0_1c"
-xquBcGcScw, 10.000, 20.000, "/m/05kq4,/m/09x0r"
6MkNMfKInZg, 60.000, 70.000, "/m/014zdl,/m/028v0c,/m/09x0r,/t/dd00129"
TQcGLCsSJHM, 500.000, 510.000, "/m/032s66,/m/04rlf,/m/09x0r"
5y4pi2ShzhY, 9.000, 19.000, "/m/014zdl,/m/07pxg6y,/m/07qsvvw,/m/09x0r"
tDcoCfrXoO0, 100.000, 110.000, "/m/0ngt1"
89X7BB4qxG4, 20.000, 30.000, "/m/032s66"
R3mBfcH_y3g, 5.000, 15.000, "/m/014zdl,/m/04rlf,/m/07qsvvw"
AjrD2WfTJc0, 30.000, 40.000, "/m/05kq4"
dJEI4INaVWY, 0.000, 10.000, "/m/0ngt1"
Ihy9LRP9Yck, 20.000, 30.000, "/m/014zdl"
43AF0mb7V9o, 140.000, 150.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
5zNWv74vr_M, 140.000, 150.000, "/m/06mb1,/m/07r10fb"
mcogm7WfEMs, 60.000, 70.000, "/m/02_41"
Zy56xDbyUFM, 0.000, 5.000, "/m/014zdl"
4_rueoF7gbM, 180.000, 190.000, "/m/032s66"
QuShB68wvDY, 20.000, 30.000, "/m/032s66"
MDlf8gUyu6U, 30.000, 40.000, "/m/05kq4"
QLKw_Tgd-ys, 70.000, 80.000, "/m/032s66"
0PULDXBleUw, 30.000, 40.000, "/m/032s66"
M6K7_IOz4ik, 2.000, 12.000, "/m/014zdl,/m/07qsvvw"
S2zSvVdmObo, 170.000, 180.000, "/m/02_41"
RxGgb4WB-cw, 200.000, 210.000, "/m/032s66"
Lh-6_6VO3Hc, 200.000, 210.000, "/m/032s66"
-cSL-rLgb64, 30.000, 40.000, "/m/019jd,/m/034srq,/m/05kq4,/m/06q74"
ZgaTPymhkBA, 0.000, 10.000, "/m/014zdl"
Cwwg5F9tK9s, 160.000, 170.000, "/m/03m9d0z,/m/07yv9,/t/dd00129"
VExW2qa5MJs, 30.000, 40.000, "/m/02_41"
QqdbZaKWCgY, 21.000, 31.000, "/m/014zdl"
3OdhJj-Bmu8, 0.000, 10.000, "/m/06mb1,/m/0ngt1"
NloZElzy8WA, 11.000, 21.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
7Wi8MXT5yus, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
ZY_sqjdxUHU, 14.000, 24.000, "/m/014zdl"
VG8UspacERk, 2.000, 12.000, "/m/014zdl,/m/04rlf,/m/07qsvvw,/m/09x0r"
Dq1h28WXpzE, 0.000, 10.000, "/m/034srq,/m/05kq4"
33kNjP7bbkc, 28.000, 38.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
W1FSPooIcPo, 0.000, 10.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
93hdnmjxby8, 30.000, 40.000, "/m/06mb1,/t/dd00038"
BBEbjGcQ9cY, 10.000, 20.000, "/m/03m9d0z,/t/dd00092"
AA00IIWHwFo, 10.000, 20.000, "/m/05kq4,/m/09x0r,/m/0j6m2"
ZYhHTol3U4Q, 0.000, 10.000, "/m/014zdl"
7f-5YWKdi6g, 70.000, 80.000, "/m/03m9d0z,/t/dd00092"
VrcpPKYG3Qo, 0.000, 7.000, "/m/02_41"
VRzO1cDfjeo, 30.000, 40.000, "/m/06mb1,/m/07qwyj0,/m/0jb2l,/m/0ngt1"
PLqBJo0wdYc, 50.000, 60.000, "/m/019jd,/m/04rlf,/m/05kq4,/m/07yv9"
6ZFCXGAbz3s, 340.000, 350.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
8_OOGNR0WVU, 22.000, 32.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
hXbSspahc14, 120.000, 130.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
TLzcVafalIA, 140.000, 150.000, "/m/0jb2l,/m/0ngt1"
Nw-Nv6cwQyE, 130.000, 140.000, "/m/032s66,/m/073cg4"
C1uc6DVjW0s, 450.000, 460.000, "/m/03m9d0z,/m/07yv9,/m/0k4j"
WWIkQF0ZsSc, 0.000, 10.000, "/m/02_41"
M3CVUyvt5Lw, 150.000, 160.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
M_-GhadDBWc, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
AXwp9DTKURo, 30.000, 40.000, "/m/06mb1,/t/dd00038"
VLtUEO5sJgs, 6.000, 16.000, "/m/014zdl,/m/09x0r"
Ody00sM_5CA, 40.000, 50.000, "/m/06mb1"
6xRj56-pcPE, 60.000, 70.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
M08__DfFsK8, 3.000, 13.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
-_2oJZ-NhQg, 30.000, 40.000, "/m/0jb2l,/m/0ngt1"
g6joYfq3kQc, 90.000, 100.000, "/m/02_41"
D0O0dZMIsLc, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
BGI6mlRc4p4, 120.000, 130.000, "/m/02z32qm,/m/032s66"
2_KQUcAoy4Q, 50.000, 60.000, "/m/012ndj,/m/02_41,/m/07r04,/m/07yv9"
BtOLhFHm-xk, 80.000, 90.000, "/m/05kq4"
PiiAvkdv3JA, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
NEWcXUHtFFU, 60.000, 70.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
LWC0WadNYNQ, 140.000, 150.000, "/m/034srq,/m/05kq4"
NkEm-umDdIU, 30.000, 40.000, "/m/05kq4,/m/09x0r"
Nb1Glrxo3H8, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
92BR9oGS8VQ, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
LNNcTAxQkns, 13.000, 23.000, "/m/014zdl,/m/07qsvvw"
NcbBjZ6tfb0, 10.000, 20.000, "/m/032s66"
IIywipHTmUA, 30.000, 40.000, "/m/06mb1,/t/dd00038"
6d0oRHoSHIs, 20.000, 30.000, "/m/032s66,/m/0_1c"
6RZ_g72WV0Q, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
pshHygLmbc8, 100.000, 110.000, "/m/02_41,/m/09x0r"
Ny_n-uEHE78, 29.000, 39.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
