# Segments csv adapted from original unbalanced_train_segments provided by audioset
# num_ytids=15975, num_segs=15970, num_unique_labels=7, num_positive_labels=Dunno
# YTID, start_seconds, end_seconds, positive_labels
Y5glvQztp7o, 220.000, 230.000, "/m/032s66"
Y69wa-8bGKI, 30.000, 40.000, "/m/02z32qm,/m/032s66,/m/04rlf,/m/07c52,/m/09x0r"
Y6E4RDHkSCM, 50.000, 60.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
Y6KMDFxlbq0, 60.000, 70.000, "/m/0ngt1"
Y6SAtJFFY5c, 11.000, 21.000, "/m/014zdl,/m/09x0r"
Y6VPx0xQI_Q, 0.000, 10.000, "/m/06mb1"
Y6c9dfP1I-U, 480.000, 490.000, "/m/06mb1,/t/dd00038"
Y6iyGYVbjmQ, 160.000, 170.000, "/m/03m9d0z,/t/dd00092"
Y6pGDajZNYU, 130.000, 140.000, "/m/03m9d0z,/t/dd00092"
Y6vMO7o7frU, 30.000, 40.000, "/m/014zdl,/m/09x0r"
Y7ePi5bfyR0, 30.000, 40.000, "/m/032s66,/m/073cg4"
Y7gCHurpeTA, 40.000, 50.000, "/m/03m9d0z,/m/07yv9,/m/0k4j"
Y8-78-zqPfQ, 120.000, 130.000, "/m/034srq,/m/03m9d0z,/m/03vt0,/m/05kq4,/m/09xqv,/t/dd00092"
Y8-sn5-ZmtM, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
Y8D9wexq71c, 270.000, 280.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
Y8J1leAtiLw, 140.000, 150.000, "/m/03m9d0z,/m/07yv9,/m/0k4j,/t/dd00129"
Y8TIP6vZvdQ, 40.000, 50.000, "/m/06mb1,/m/09x0r"
Y8TyYBLI1R8, 10.000, 20.000, "/m/012f08,/m/03m9d0z,/m/07yv9,/m/0k4j"
Y8ckWlRkjQw, 50.000, 60.000, "/m/03m9d0z,/t/dd00092"
Y8pijwU1F4Q, 0.000, 10.000, "/m/03m9d0z,/t/dd00092"
Y91XqqRUnJc, 130.000, 140.000, "/m/03m9d0z"
YAnH03ZX6FM, 110.000, 120.000, "/m/0ngt1"
YB9wq0qSxcQ, 0.000, 10.000, "/m/06mb1,/m/07yv9"
YBHcBH9TDTY, 70.000, 80.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
YBIeDQaCCGA, 430.000, 440.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
YBjMXYTqKK8, 150.000, 160.000, "/m/032s66,/m/04zjc"
YBlpi4ESK9M, 420.000, 430.000, "/m/034srq,/m/03m9d0z,/t/dd00092"
YBtUWdmsY2A, 7.000, 17.000, "/m/014zdl,/m/09x0r"
YC7nhmerEVc, 100.000, 110.000, "/m/03m9d0z,/m/09x0r"
YCmFJ4srq9Q, 10.000, 20.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
YCmpz4nNu5w, 10.000, 20.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
YCvW7jehD-I, 20.000, 30.000, "/m/02z32qm,/m/032s66"
YDI-aDJmOYA, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
YDVCCkdd_3c, 20.000, 30.000, "/m/0ngt1"
YDathC8syDU, 400.000, 410.000, "/m/03m9d0z,/t/dd00092"
YDdd-_28Aek, 30.000, 40.000, "/m/014zdl,/m/09x0r"
YEE_8ky5egM, 50.000, 60.000, "/m/06mb1,/t/dd00038"
YEI9AOhScMY, 30.000, 40.000, "/m/032s66,/m/0_1c"
YENybbD_4H8, 30.000, 40.000, "/m/014zdl,/m/07qsvvw"
YEP8iCqmYig, 320.000, 330.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/07yv9,/m/0hsrw"
YEUr-25jpaM, 40.000, 50.000, "/m/032s66"
YEYkpTZQpJ4, 20.000, 30.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
YEZyAs9Rmh8, 170.000, 180.000, "/m/03m9d0z"
YEaVdduZVPc, 20.000, 30.000, "/m/034srq,/m/03m9d0z,/m/05kq4"
YFDvgXQQU-k, 0.000, 10.000, "/m/03m9d0z"
YFZpFkfqNwo, 30.000, 40.000, "/m/014zdl"
YFc3YvlZ_Eg, 140.000, 150.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
YFxPBB6MTR8, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
YGGjyNocXzs, 10.000, 20.000, "/m/032s66,/m/09x0r"
YGgP2UX6fyA, 80.000, 90.000, "/m/06mb1"
YGoRLxfF3v8, 0.000, 10.000, "/m/03m9d0z,/t/dd00092"
YHEMHVQLwUA, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
YHPIGgCp5WY, 90.000, 100.000, "/m/032s66"
YHaQeLAKdZ0, 40.000, 50.000, "/m/032s66,/m/073cg4"
YHge6P8lzaI, 110.000, 120.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
YIXxbHq-1_s, 520.000, 530.000, "/m/014zdl"
YIjjMWjtGDM, 160.000, 170.000, "/m/032s66,/m/04rlf"
YIx0ItADZt8, 26.000, 36.000, "/m/014zdl"
YJ-8PL5uRpo, 10.000, 20.000, "/m/0ngt1"
YJe48bbkZM8, 180.000, 190.000, "/m/0jb2l,/m/0ngt1"
YJpY1bm9xRA, 18.000, 28.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
YJvfiXPpOds, 17.000, 27.000, "/m/014zdl,/m/0c1dj"
YJyCAWlwjIg, 100.000, 110.000, "/m/032s66,/m/09x0r"
YK4Brcq_LxI, 0.000, 10.000, "/m/03m9d0z,/t/dd00092"
YKAaRkQxl_c, 360.000, 370.000, "/m/032s66,/m/04rlf"
YKV8EAXhTnQ, 210.000, 220.000, "/m/03m9d0z,/t/dd00092"
YKXu8B5IOb0, 30.000, 40.000, "/m/032s66,/m/0_1c"
YLVhbTsWcGs, 40.000, 50.000, "/m/03m9d0z,/m/06mb1"
YMCrfRzGxvo, 30.000, 40.000, "/m/032s66"
YMDuoiSY9ms, 80.000, 90.000, "/m/06mb1"
YMUTe5P_DUY, 240.000, 250.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
YMpMJBRWXbQ, 150.000, 160.000, "/m/014zdl,/m/09x0r,/m/0g6b5"
YMxOKp8GOV4, 10.000, 20.000, "/m/03m9d0z,/m/07yv9,/m/0k4j"
YN4VaQeiRh4, 580.000, 590.000, "/m/025rv6n,/m/03m9d0z,/m/07qwf61,/m/0dbvp,/t/dd00092"
YNC9GJrEGcA, 150.000, 160.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
YNNnuYWjyOI, 210.000, 220.000, "/m/014zdl,/m/04rlf,/m/09x0r"
YO-vEYiLZbs, 0.000, 10.000, "/m/06mb1"
YOUw4oXRmO4, 80.000, 90.000, "/m/03m9d0z,/t/dd00092"
YOamimRX6VA, 0.000, 10.000, "/m/03m9d0z,/t/dd00092"
YOmdgX1hqZA, 14.000, 24.000, "/m/019jd,/m/03m9d0z,/m/056ks2,/t/dd00092"
YP17Ty6VF54, 20.000, 30.000, "/m/03m9d0z,/m/09t49"
YPmn1rxyU8g, 0.000, 10.000, "/m/06mb1,/t/dd00038"
YQ-h5iniWVQ, 90.000, 100.000, "/m/032s66,/m/073cg4"
YQBtGJRLZZM, 20.000, 30.000, "/m/06mb1"
YQC-n9KlZGI, 20.000, 30.000, "/m/032s66,/m/04zjc"
YQFpiWXRLYg, 0.000, 10.000, "/m/0ngt1"
YQW1Kp3fBaA, 90.000, 100.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
YQhOb5GK_5A, 550.000, 560.000, "/m/06mb1,/m/07r10fb"
YQieNNdtbY8, 20.000, 30.000, "/m/06mb1"
YQkawB5CvpU, 360.000, 370.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
YQqw0qBoyZs, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
YRARadgXPp4, 20.000, 30.000, "/m/032s66,/m/04zjc"
YRXEiqohi-4, 240.000, 250.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
YRY5_7FVe4I, 160.000, 170.000, "/m/03m9d0z,/t/dd00092"
YRixc_jc9S8, 10.000, 20.000, "/m/06mb1"
YRyP-a4YukE, 10.000, 20.000, "/m/03m9d0z,/m/09x0r"
YSSwodzWhYw, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
YShz5pZtn8Y, 10.000, 20.000, "/m/03m9d0z"
YSo2fEqRT7Q, 570.000, 580.000, "/m/014zdl,/m/09x0r"
YSpBuqT72dY, 280.000, 290.000, "/m/03m9d0z,/m/04rlf"
YT1VDSqf6LM, 140.000, 150.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
YTPWYSYNJqs, 180.000, 190.000, "/m/03m9d0z,/t/dd00092"
YTzuf6Anybs, 10.000, 20.000, "/m/032s66"
YUKh7k8XJKM, 0.000, 8.000, "/m/014zdl"
YUSFRKvDeco, 240.000, 250.000, "/m/03m9d0z,/m/09x0r,/m/0ytgt,/t/dd00128"
YUYDi4iTgRU, 10.000, 20.000, "/m/014zdl,/m/07pxg6y,/m/07qsvvw"
YUcdJy-rpD8, 590.000, 600.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
YUsoUykYkGw, 10.000, 20.000, "/m/032s66"
YUuUAkFqR10, 0.000, 10.000, "/m/06mb1,/m/07yv9,/m/0k4j"
YUxHvpMVGxA, 170.000, 180.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/t/dd00038"
YVEHqjtPIno, 30.000, 40.000, "/m/02_41,/m/03m9d0z"
YVRr32Uucmg, 30.000, 40.000, "/m/06mb1,/t/dd00038"
YVdDIOZN2Cw, 30.000, 40.000, "/m/06mb1,/m/07r10fb"
YWAgMcFIHkI, 0.000, 5.000, "/m/014zdl,/m/07qsvvw"
YWKpgW_eWJM, 20.000, 30.000, "/m/06mb1,/m/0838f"
YWZbPf0fpHk, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
YWbqk4X4ic0, 11.000, 21.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
YWiORkRh3J0, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
YWoeOGP3s4c, 60.000, 70.000, "/m/03m9d0z,/t/dd00092"
YWwEUZaWDdc, 2.000, 12.000, "/m/014zdl,/m/07pxg6y,/m/07qsvvw"
YXEmZQGfGek, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
YXIm0BFSxqQ, 20.000, 30.000, "/m/03m9d0z,/t/dd00092"
YXNJJ2iKcis, 30.000, 40.000, "/m/032s66,/m/0_1c"
YXyPeMP8wSQ, 30.000, 40.000, "/m/032s66,/m/0_1c"
YY9MCC5oC1o, 1.000, 11.000, "/m/032s66,/m/04zjc"
YYmXiinbPxc, 20.000, 30.000, "/m/03m9d0z,/t/dd00092"
YZ19Tifx0gY, 260.000, 270.000, "/m/03m9d0z,/t/dd00092"
YZ81GBjTN5s, 30.000, 40.000, "/m/014zdl,/m/09x0r"
Y_5jGs3-dpQ, 80.000, 90.000, "/m/03m9d0z,/t/dd00092"
Y_ZH-0escQk, 580.000, 590.000, "/m/032s66,/m/04zjc"
YaBdgoI926o, 20.000, 30.000, "/m/032s66"
YaBqwaZfH2M, 30.000, 40.000, "/m/014zdl,/m/0k4j"
YaeTA_dzjX0, 30.000, 40.000, "/m/06mb1,/m/07r10fb"
YaiWIuLjZXg, 450.000, 460.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
YbFH2i17goQ, 30.000, 40.000, "/m/032s66"
YbKlowcsq58, 90.000, 100.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
YbMAJlkvuyQ, 30.000, 40.000, "/m/03m9d0z,/m/0ngt1"
YbxCwYbw8EA, 70.000, 80.000, "/m/032s66,/m/04rlf,/m/09x0r"
YbzkK06MJjE, 90.000, 100.000, "/m/032s66"
YcuMAHW6qBQ, 180.000, 190.000, "/m/03m9d0z,/m/05kq4,/t/dd00092"
Yd23LB8NnEE, 0.000, 10.000, "/m/03m9d0z"
YdPBeCzGADg, 9.000, 19.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
YdSkFxsBBWA, 80.000, 90.000, "/m/032s66,/m/0_1c"
YdW0AN4fCCU, 30.000, 40.000, "/m/06mb1,/t/dd00038"
YdczQ0jStBM, 40.000, 50.000, "/m/03m9d0z"
YdfQZWDqKeM, 10.000, 20.000, "/m/019jd,/m/03m9d0z,/m/05kq4,/m/07yv9,/m/0hsrw"
YdlJATBWt30, 230.000, 240.000, "/m/03m9d0z,/t/dd00092"
Ye3GJf9Qte4, 330.000, 340.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
YeMeFnPrQjI, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
Yf9ufRWS-YQ, 150.000, 160.000, "/m/04_sv,/m/06mb1,/m/07yv9,/m/09x0r"
YfQ3MVZc0mI, 0.000, 9.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
YfWVOETgU20, 40.000, 50.000, "/m/019jd,/m/03m9d0z,/m/05kq4,/m/07yv9,/m/0hsrw"
YfbWad6O55g, 10.000, 20.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
YfqrjZHQBZo, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
Yg5DG_cRajk, 140.000, 150.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
YgFJoa-xnag, 3.000, 13.000, "/m/014zdl,/m/04rlf,/m/07qsvvw"
YgL9n6hFZ2M, 70.000, 80.000, "/m/032s66"
YgM0s5AxaPU, 340.000, 350.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
YgrElDguv8I, 30.000, 40.000, "/m/014zdl,/m/09x0r"
Yh7pKAv-mwU, 140.000, 150.000, "/m/032s66"
YhP724JTvdg, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/t/dd00092"
Yhk6BsshKUM, 30.000, 40.000, "/m/06mb1,/t/dd00038"
YiLOukaTJDQ, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
YieSeZKERus, 50.000, 60.000, "/m/06mb1,/m/09x0r"
YiiEJkc0cvQ, 0.000, 8.000, "/m/032s66,/m/04zjc"
YivRP6UQFh4, 130.000, 140.000, "/m/032s66,/m/073cg4"
Yj1D_uqVTYE, 60.000, 70.000, "/m/015lz1,/m/03m9d0z,/m/04rlf"
Yj4UFRgi2V0, 0.000, 2.000, "/m/032s66"
YjMazT6pVbM, 30.000, 40.000, "/m/032s66"
YjTtEO3UG_I, 360.000, 370.000, "/m/03m9d0z,/t/dd00092"
YjciQMz_irU, 140.000, 150.000, "/m/03m9d0z,/t/dd00092"
Yk-TFHR1guk, 3.000, 13.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
Yk274Wr5iIE, 60.000, 70.000, "/m/06mb1"
YkJr_osUrbk, 0.000, 4.000, "/m/014zdl,/m/07qsvvw"
YkOaLJzucNY, 300.000, 310.000, "/m/032s66"
YkWUz_uWGek, 120.000, 130.000, "/m/02z32qm,/m/032s66,/m/09x0r"
YkjgdybM7pM, 550.000, 560.000, "/m/06mb1"
YkwdPoINvfo, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
YkxxnlvB3mk, 20.000, 30.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
Yl9CAZEXwP0, 0.000, 2.000, "/m/014zdl"
YlBynMJB8WU, 0.000, 7.000, "/m/014zdl,/m/09x0r"
YlKQ4wi6WCo, 50.000, 60.000, "/m/03m9d0z,/m/07yv9,/m/0k4j"
YlMdf5pQ-TM, 220.000, 230.000, "/m/014zdl"
YlP40jhb4Sg, 30.000, 40.000, "/m/014zdl,/m/04rlf,/m/09x0r"
YleoJsczfSk, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
Ym24hdlzBBQ, 20.000, 30.000, "/m/03qtwd,/m/06mb1,/m/09x0r"
Ym5yWmYV0Wk, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
Ym_aettoxm8, 80.000, 90.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
YmcngI0QyvM, 30.000, 40.000, "/m/032s66,/m/04zjc"
Ymx1PHNmCaQ, 30.000, 40.000, "/m/06mb1,/t/dd00038"
YnJtfEUgKAs, 590.000, 600.000, "/m/032s66"
YnLSmUcBQaY, 170.000, 180.000, "/m/032s66,/m/04rlf,/m/09x0r,/m/0glt670"
Yo5zIop94as, 140.000, 150.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
Yo7jmCc9meA, 30.000, 40.000, "/m/014zdl,/m/09x0r"
Yo_U9CEycKI, 250.000, 260.000, "/m/03m9d0z,/t/dd00092"
YpP7WSZHyUE, 200.000, 210.000, "/m/032s66,/m/04zjc,/m/09x0r"
YpceMhbnyQU, 30.000, 40.000, "/m/014zdl,/m/04rlf,/m/09x0r"
Yps_ekGVoyQ, 240.000, 250.000, "/m/03m9d0z,/m/09x0r"
YpuTPQuuF6I, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/m/056ks2,/t/dd00092"
YqVMoCN_My8, 4.000, 14.000, "/m/014zdl"
YqXgUO4yY8w, 0.000, 10.000, "/m/03m9d0z,/t/dd00092"
YqmrFWymVHE, 20.000, 30.000, "/m/032s66,/m/04zjc"
Yr6E_a4IILA, 220.000, 230.000, "/m/014zdl"
YrVIIk3LimQ, 450.000, 460.000, "/m/01g50p,/m/03m9d0z,/m/06d_3,/m/07jdr,/m/07yv9,/m/09x0r"
YrV_CPWLisg, 30.000, 40.000, "/m/032s66,/m/0_1c"
YrgN5IHAm0A, 9.000, 19.000, "/m/014zdl"
YrywySRt18g, 40.000, 50.000, "/m/032s66"
Yrzb4MmhGZA, 20.000, 30.000, "/m/03m9d0z,/t/dd00092"
YtPLLfyzeFc, 0.000, 10.000, "/m/028v0c,/m/032s66,/m/04qvtq"
Ytw-dv3tRy4, 590.000, 600.000, "/m/032s66,/m/04zjc"
YuQD7n_MEq4, 0.000, 10.000, "/m/032s66"
Yv8L2_riGnI, 50.000, 60.000, "/m/03m9d0z,/t/dd00092"
Yv9B6l5HM6w, 30.000, 40.000, "/m/032s66"
YvZrul3XilM, 20.000, 30.000, "/m/03m9d0z,/m/0c1dj,/t/dd00092"
YvgWOl0sRqY, 50.000, 60.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
Yvodd1IHFXc, 30.000, 40.000, "/m/032s66,/m/0_1c"
Yw7qcJ-4RV4, 90.000, 100.000, "/m/06mb1,/m/07r10fb"
YwW8tr8M5ck, 70.000, 80.000, "/m/032s66,/m/04zjc"
YwYlxccmRgs, 30.000, 40.000, "/m/032s66"
YwzKwWcxzX4, 20.000, 30.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
YxMbc8DY5eI, 80.000, 90.000, "/m/06mb1"
YxlZF0fIvtQ, 250.000, 260.000, "/m/032s66,/m/04zjc"
YyGSLiVTDEQ, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
Yylkpyt0YS4, 9.000, 19.000, "/m/014zdl,/m/09x0r"
Yz5i-QMdHLQ, 160.000, 170.000, "/m/032s66"
YzFgMvL8A3U, 370.000, 380.000, "/m/014zdl,/m/04rlf,/m/09x0r"
YzyMkuV70QI, 30.000, 40.000, "/m/06mb1,/t/dd00038"
Z-SIyOChVh8, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
Z-_GC157l-0, 50.000, 60.000, "/m/032s66"
Z00RZuRek28, 150.000, 160.000, "/m/03m9d0z,/t/dd00092"
Z0S40rHrJXg, 60.000, 70.000, "/m/03m9d0z,/t/dd00092"
Z1BQdLUoZkE, 3.000, 13.000, "/m/032s66,/m/0_1c"
Z1KEJ31D0fw, 130.000, 140.000, "/m/032s66,/m/04zjc"
Z1rYn4bHKd0, 0.000, 6.000, "/m/06mb1"
Z1s5k8aYIfg, 220.000, 230.000, "/m/03m9d0z,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00092"
Z1sM3CwM8TQ, 90.000, 100.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
Z23eTwTF6RQ, 240.000, 250.000, "/m/03m9d0z,/m/09x0r,/t/dd00129"
Z27KOQUBqgU, 15.000, 25.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
Z2I5sNHcQKg, 10.000, 20.000, "/m/03m9d0z,/m/09x0r"
Z2s2TlE0lig, 16.000, 26.000, "/m/014zdl,/m/07pxg6y,/m/07qsvvw"
Z3BP9HQn_Xc, 30.000, 40.000, "/m/04rlf,/m/06mb1"
Z3K-ht7WElw, 30.000, 40.000, "/m/032s66,/m/0_1c"
Z3vgEm3YSWE, 30.000, 40.000, "/m/032s66,/m/0_1c"
Z422L8gUZGY, 0.000, 10.000, "/m/06mb1,/t/dd00038"
Z45yEq3pZKM, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
Z46BG5T_Jpg, 30.000, 40.000, "/m/014zdl,/m/07qsvvw"
Z46qvIESfFA, 140.000, 150.000, "/m/03m9d0z,/t/dd00092"
Z4pWkOvfnGY, 6.000, 16.000, "/m/032s66,/m/0_1c"
Z5HXDnBjQXs, 190.000, 200.000, "/m/032s66,/m/04zjc"
Z5QfExmvNtY, 70.000, 80.000, "/m/0jb2l,/m/0ngt1"
Z5a6YMEN2Ow, 60.000, 70.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
Z5ekAQBJ8jU, 470.000, 480.000, "/m/032s66,/m/073cg4"
Z6-vz5B2dxk, 350.000, 360.000, "/m/03m9d0z,/t/dd00092"
Z68nmI0es-Q, 0.000, 10.000, "/m/03m9d0z,/t/dd00092"
Z6JVe_fjyuw, 70.000, 80.000, "/m/03m9d0z,/t/dd00092"
Z6qPc84P7So, 0.000, 6.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
Z70SSKl3S6s, 260.000, 270.000, "/m/03m9d0z,/t/dd00092"
Z7kVmTjaaIQ, 310.000, 320.000, "/m/03m9d0z,/t/dd00092"
Z8DygMIhWRs, 50.000, 60.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
Z8YbPu4ElXM, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
Z8fjgGvdKC0, 120.000, 130.000, "/m/03m9d0z,/t/dd00092"
Z95N4xs-NNk, 40.000, 50.000, "/m/03m9d0z,/t/dd00092"
Z95WIsdhDco, 30.000, 40.000, "/m/032s66"
Z9XF-0Xfma4, 30.000, 40.000, "/m/06mb1,/m/07r10fb"
Z9eF9U1kdBw, 480.000, 490.000, "/m/019jd,/m/03m9d0z,/t/dd00092"
ZA4RjbSiAvs, 80.000, 90.000, "/m/03m9d0z,/t/dd00092"
ZABqK3tlEZs, 10.000, 20.000, "/m/03m9d0z,/t/dd00092"
ZAGMoXdcaH4, 220.000, 230.000, "/m/014zdl"
ZAQYio8faHA, 30.000, 40.000, "/m/014zdl,/m/04rlf"
ZARnH2FtFdM, 30.000, 40.000, "/m/032s66"
ZActhi7hlb8, 0.000, 10.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/m/05kq4,/t/dd00092"
ZAiLDqkI4Dc, 30.000, 40.000, "/m/032s66,/m/09x0r"
ZAvRWptV-mk, 14.000, 24.000, "/m/03m9d0z,/t/dd00092"
ZB02jClziE8, 100.000, 110.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
ZB3INlpwEqU, 20.000, 30.000, "/m/032s66,/m/04zjc"
ZBBbMS8X2PU, 360.000, 370.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
ZBOtQD_l_Fc, 30.000, 40.000, "/m/032s66,/m/04zjc"
ZCB4ZlHvLtQ, 20.000, 30.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
ZCI7MHve_qM, 60.000, 70.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
ZCdELSFK0dM, 30.000, 40.000, "/m/014zdl,/m/09x0r"
ZDgKi_PW0Uo, 80.000, 90.000, "/m/03m9d0z,/t/dd00092"
ZDhtIVrHCZ4, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
ZDin0aYAkTU, 20.000, 30.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
ZE67tHQ2Xmg, 100.000, 110.000, "/m/032s66,/m/04zjc"
ZE8P1lCnvmc, 4.000, 14.000, "/m/014zdl,/m/07qsvvw"
ZE8z3lfwGgU, 70.000, 80.000, "/m/03m9d0z,/m/09x0r"
ZEKqD4Qufu0, 290.000, 300.000, "/m/019jd,/m/02rlv9,/m/03m9d0z"
ZEs7BjcMrqE, 0.000, 10.000, "/m/0ngt1"
ZFLEgkYWd9o, 70.000, 80.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
ZFQgA7ZeZ4w, 30.000, 40.000, "/m/03m9d0z,/m/07qwyj0,/m/0jb2l,/m/0ngt1"
ZFeZkrRE9wI, 30.000, 40.000, "/m/014zdl,/m/04rlf,/m/09x0r"
ZFnLKIB3zvI, 20.000, 30.000, "/m/03m9d0z,/m/09x0r"
ZFroMaeeC-o, 470.000, 480.000, "/m/034srq,/m/03m9d0z,/m/05kq4"
ZGNWoGHpYRA, 520.000, 530.000, "/m/03m9d0z,/t/dd00092"
ZH-vz_erZF8, 26.000, 36.000, "/m/032s66,/m/04zjc"
ZH0mhG-goSA, 30.000, 40.000, "/m/06mb1"
ZH7T8Sn97QQ, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/t/dd00092"
ZHEqpGsg41g, 220.000, 230.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
ZHe0M8c4XWA, 0.000, 10.000, "/m/06mb1"
ZI5kP1AadwU, 1.000, 11.000, "/m/014zdl,/m/07qsvvw"
ZI71JnzAGr4, 3.000, 13.000, "/m/032s66,/m/0_1c"
ZIM56tyTFzI, 150.000, 160.000, "/m/03m9d0z,/t/dd00092"
ZIbbh3WfD6g, 30.000, 40.000, "/m/014zdl"
ZIl4lXJBx9Q, 19.000, 29.000, "/m/06mb1,/t/dd00038"
ZJ11YYwoVo8, 8.000, 18.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
ZJCoc0aZOWU, 80.000, 90.000, "/m/03m9d0z,/t/dd00092"
ZJLyzXYqXMY, 60.000, 70.000, "/m/032s66,/m/04zjc"
ZJQCiG1N1mY, 30.000, 40.000, "/m/06mb1,/t/dd00038"
ZJsVXUDKHoY, 30.000, 40.000, "/m/06mb1"
ZKPloXLOXrM, 30.000, 40.000, "/m/06mb1,/t/dd00038"
ZKUhr5hpvk8, 530.000, 540.000, "/m/03m9d0z,/t/dd00092"
ZKUodcYbt9M, 0.000, 10.000, "/m/014zdl"
ZL5de5rdWm0, 0.000, 10.000, "/m/032s66,/m/04zjc"
ZLDhW8p0mSM, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
ZLjK0umT0zw, 500.000, 510.000, "/m/032s66,/m/04zjc"
